period,year,quarter,county,Electric,Hydrogen,PHEV,total
2023-Q3,2023,3,Lake,34,0,3,37
2023-Q3,2023,3,Lassen,1,0,2,3
2023-Q3,2023,3,Los Angeles,27668,597,5243,33508
2023-Q3,2023,3,Madera,125,0,30,155
2023-Q3,2023,3,Marin,932,1,168,1101
2023-Q3,2023,3,Mariposa,13,0,2,15
2023-Q3,2023,3,Mendocino,63,0,13,76
2023-Q3,2023,3,Merced,191,0,27,218
2023-Q3,2023,3,Mono,4,0,6,10
2023-Q3,2023,3,Monterey,485,1,101,587
2023-Q3,2023,3,Napa,256,0,50,306
2023-Q3,2023,3,Nevada,120,0,25,145
2023-Q3,2023,3,Orange,12559,210,1601,14370
2023-Q3,2023,3,Out Of State,716,1,2029,2746
2023-Q3,2023,3,Placer,1106,4,182,1292
2023-Q3,2023,3,Plumas,9,0,2,11
2023-Q3,2023,3,Riverside,4618,42,791,5451
2023-Q3,2023,3,Sacramento,2965,15,377,3357
2023-Q3,2023,3,San Benito,105,0,12,117
2023-Q3,2023,3,San Bernardino,3779,27,582,4388
2023-Q3,2023,3,San Diego,8447,22,1431,9900
2023-Q3,2023,3,San Francisco,2523,12,337,2872
2023-Q3,2023,3,San Joaquin,1555,4,138,1697
2023-Q3,2023,3,San Luis Obispo,429,0,104,533
2023-Q3,2023,3,San Mateo,4207,6,610,4823
2023-Q3,2023,3,Santa Barbara,658,3,154,815
2023-Q3,2023,3,Santa Clara,9352,94,841,10287
2023-Q3,2023,3,Santa Cruz,484,1,85,570
2023-Q3,2023,3,Shasta,104,0,32,136
2023-Q3,2023,3,Sierra,1,0,0,1
2023-Q3,2023,3,Siskiyou,9,0,6,15
2023-Q3,2023,3,Solano,794,3,88,885
2023-Q3,2023,3,Sonoma,853,1,160,1014
2023-Q3,2023,3,Stanislaus,524,2,93,619
2023-Q3,2023,3,Sutter,73,0,14,87
2023-Q3,2023,3,Tehama,35,0,6,41
2023-Q3,2023,3,Trinity,3,0,3,6
2023-Q3,2023,3,Tulare,250,0,60,310
2023-Q3,2023,3,Tuolumne,32,0,6,38
2023-Q3,2023,3,Ventura,2040,11,342,2393
2023-Q3,2023,3,Yolo,397,7,64,468
2023-Q3,2023,3,Yuba,67,0,5,72
2023-Q4,2023,4,Alameda,4611,10,524,5145
2023-Q4,2023,4,Amador,19,0,4,23
2023-Q4,2023,4,Butte,101,0,39,140
2023-Q4,2023,4,Calaveras,27,0,11,38
2023-Q4,2023,4,Colusa,5,0,0,5
2023-Q4,2023,4,Contra Costa,3051,8,424,3483
2023-Q4,2023,4,Del Norte,2,0,4,6
2023-Q4,2023,4,El Dorado,309,0,66,375
2023-Q4,2023,4,Fresno,790,1,134,925
2023-Q4,2023,4,Glenn,6,0,4,10
2023-Q4,2023,4,Humboldt,49,0,31,80
2023-Q4,2023,4,Imperial,57,0,45,102
2023-Q4,2023,4,Inyo,4,0,5,9
2023-Q4,2023,4,Kern,541,0,168,709
2023-Q4,2023,4,Kings,64,0,16,80
2023-Q4,2023,4,Lake,30,0,9,39
2023-Q4,2023,4,Lassen,5,0,2,7
2023-Q4,2023,4,Los Angeles,25295,98,4133,29526
2023-Q4,2023,4,Madera,77,0,13,90
2023-Q4,2023,4,Marin,930,0,182,1112
2023-Q4,2023,4,Mariposa,8,0,1,9
2023-Q4,2023,4,Mendocino,57,0,13,70
2023-Q4,2023,4,Merced,144,0,19,163
2023-Q4,2023,4,Modoc,1,0,1,2
2023-Q4,2023,4,Mono,9,0,6,15
2023-Q4,2023,4,Monterey,394,0,100,494
2023-Q4,2023,4,Napa,358,0,50,408
2023-Q4,2023,4,Nevada,111,0,24,135
2023-Q4,2023,4,Orange,10774,38,1567,12379
2023-Q4,2023,4,Out Of State,1390,11,1620,3021
2023-Q4,2023,4,Placer,956,1,143,1100
2023-Q4,2023,4,Plumas,8,0,2,10
2023-Q4,2023,4,Riverside,4214,4,822,5040
2023-Q4,2023,4,Sacramento,2321,3,393,2717
2023-Q4,2023,4,San Benito,103,0,12,115
2023-Q4,2023,4,San Bernardino,3265,2,616,3883
2023-Q4,2023,4,San Diego,7420,8,1412,8840
2023-Q4,2023,4,San Francisco,1765,0,283,2048
2023-Q4,2023,4,San Joaquin,1190,2,126,1318
2023-Q4,2023,4,San Luis Obispo,444,0,112,556
2023-Q4,2023,4,San Mateo,2711,3,323,3037
2023-Q4,2023,4,Santa Barbara,634,1,145,780
2023-Q4,2023,4,Santa Clara,7506,24,818,8348
2023-Q4,2023,4,Santa Cruz,399,0,97,496
2023-Q4,2023,4,Shasta,92,0,29,121
2023-Q4,2023,4,Sierra,1,0,0,1
2023-Q4,2023,4,Siskiyou,13,0,3,16
2023-Q4,2023,4,Solano,750,1,94,845
2023-Q4,2023,4,Sonoma,885,1,149,1035
2023-Q4,2023,4,Stanislaus,416,0,79,495
2023-Q4,2023,4,Sutter,63,0,11,74
2023-Q4,2023,4,Tehama,20,0,4,24
2023-Q4,2023,4,Trinity,2,0,0,2
2023-Q4,2023,4,Tulare,177,0,63,240
2023-Q4,2023,4,Tuolumne,38,0,14,52
2023-Q4,2023,4,Ventura,1855,3,408,2266
2023-Q4,2023,4,Yolo,302,1,70,373
2023-Q4,2023,4,Yuba,58,0,11,69
2024-Q1,2024,1,Alameda,5118,8,567,5693
2024-Q1,2024,1,Alpine,1,0,0,1
2024-Q1,2024,1,Amador,17,0,9,26
2024-Q1,2024,1,Butte,97,0,33,130
2024-Q1,2024,1,Calaveras,30,0,10,40
2024-Q1,2024,1,Colusa,5,0,2,7
2024-Q1,2024,1,Contra Costa,3045,2,400,3447
2024-Q1,2024,1,Del Norte,6,0,0,6
2024-Q1,2024,1,El Dorado,294,0,57,351
2024-Q1,2024,1,Fresno,692,0,118,810
2024-Q1,2024,1,Glenn,9,0,1,10
2024-Q1,2024,1,Humboldt,53,0,24,77
2024-Q1,2024,1,Imperial,66,0,34,100
2024-Q1,2024,1,Inyo,9,0,6,15
2024-Q1,2024,1,Kern,514,0,133,647
2024-Q1,2024,1,Kings,57,0,14,71
2024-Q1,2024,1,Lake,18,0,8,26
2024-Q1,2024,1,Lassen,1,0,2,3
2024-Q1,2024,1,Los Angeles,24269,46,5899,30214
2024-Q1,2024,1,Madera,84,0,10,94
2024-Q1,2024,1,Marin,991,2,212,1205
2024-Q1,2024,1,Mariposa,5,0,1,6
2024-Q1,2024,1,Mendocino,50,0,18,68
2024-Q1,2024,1,Merced,120,0,17,137
2024-Q1,2024,1,Modoc,1,0,1,2
2024-Q1,2024,1,Mono,6,0,5,11
2024-Q1,2024,1,Monterey,423,0,74,497
2024-Q1,2024,1,Napa,253,0,44,297
2024-Q1,2024,1,Nevada,97,0,24,121
2024-Q1,2024,1,Orange,10881,70,1414,12365
2024-Q1,2024,1,Out Of State,912,3,1493,2408
2024-Q1,2024,1,Placer,1080,1,142,1223
2024-Q1,2024,1,Plumas,2,0,0,2
2024-Q1,2024,1,Riverside,4281,5,681,4967
2024-Q1,2024,1,Sacramento,2362,2,349,2713
2024-Q1,2024,1,San Benito,95,0,11,106
2024-Q1,2024,1,San Bernardino,3188,6,454,3648
2024-Q1,2024,1,San Diego,7745,5,1344,9094
2024-Q1,2024,1,San Francisco,1945,3,315,2263
2024-Q1,2024,1,San Joaquin,1038,1,135,1174
2024-Q1,2024,1,San Luis Obispo,395,0,94,489
2024-Q1,2024,1,San Mateo,2598,3,358,2959
2024-Q1,2024,1,Santa Barbara,570,2,134,706
2024-Q1,2024,1,Santa Clara,8064,32,846,8942
2024-Q1,2024,1,Santa Cruz,404,0,73,477
2024-Q1,2024,1,Shasta,85,0,22,107
2024-Q1,2024,1,Sierra,1,0,0,1
2024-Q1,2024,1,Siskiyou,7,0,3,10
2024-Q1,2024,1,Solano,601,0,89,690
2024-Q1,2024,1,Sonoma,804,0,150,954
2024-Q1,2024,1,Stanislaus,301,0,56,357
2024-Q1,2024,1,Sutter,70,0,10,80
2024-Q1,2024,1,Tehama,14,0,5,19
2024-Q1,2024,1,Trinity,0,0,4,4
2024-Q1,2024,1,Tulare,156,0,64,220
2024-Q1,2024,1,Tuolumne,26,0,12,38
2024-Q1,2024,1,Ventura,2000,6,334,2340
2024-Q1,2024,1,Yolo,432,0,65,497
2024-Q1,2024,1,Yuba,43,0,9,52
2024-Q2,2024,2,Alameda,5119,4,551,5674
2024-Q2,2024,2,Alpine,2,0,2,4
2024-Q2,2024,2,Amador,28,0,8,36
2024-Q2,2024,2,Butte,89,0,30,119
2024-Q2,2024,2,Calaveras,32,0,17,49
2024-Q2,2024,2,Colusa,7,0,1,8
2024-Q2,2024,2,Contra Costa,3457,3,446,3906
2024-Q2,2024,2,Del Norte,8,0,3,11
2024-Q2,2024,2,El Dorado,365,0,59,424
2024-Q2,2024,2,Fresno,801,0,135,936
2024-Q2,2024,2,Glenn,6,0,1,7
2024-Q2,2024,2,Humboldt,66,0,33,99
2024-Q2,2024,2,Imperial,96,0,31,127
2024-Q2,2024,2,Inyo,8,0,6,14
2024-Q2,2024,2,Kern,628,0,138,766
2024-Q2,2024,2,Kings,71,0,12,83
2024-Q2,2024,2,Lake,26,0,7,33
2024-Q2,2024,2,Lassen,2,0,1,3
2024-Q2,2024,2,Los Angeles,29127,36,4272,33435
2024-Q2,2024,2,Madera,110,0,12,122
2024-Q2,2024,2,Marin,1015,0,198,1213
2024-Q2,2024,2,Mariposa,14,0,1,15
2024-Q2,2024,2,Mendocino,42,0,12,54
2024-Q2,2024,2,Merced,134,0,23,157
2024-Q2,2024,2,Mono,5,0,2,7
2024-Q2,2024,2,Monterey,463,0,80,543
2024-Q2,2024,2,Napa,287,0,44,331
2024-Q2,2024,2,Nevada,96,0,25,121
2024-Q2,2024,2,Orange,13066,32,1604,14702
2024-Q2,2024,2,Out Of State,720,3,3176,3899
2024-Q2,2024,2,Placer,1240,0,162,1402
2024-Q2,2024,2,Plumas,8,0,3,11
2024-Q2,2024,2,Riverside,5207,1,694,5902
2024-Q2,2024,2,Sacramento,3009,1,379,3389
2024-Q2,2024,2,San Benito,103,0,13,116
2024-Q2,2024,2,San Bernardino,3953,3,512,4468
2024-Q2,2024,2,San Diego,8829,2,1266,10097
2024-Q2,2024,2,San Francisco,1938,0,307,2245
2024-Q2,2024,2,San Joaquin,1361,0,136,1497
2024-Q2,2024,2,San Luis Obispo,387,0,82,469
2024-Q2,2024,2,San Mateo,3436,0,327,3763
2024-Q2,2024,2,Santa Barbara,624,0,121,745
2024-Q2,2024,2,Santa Clara,8645,8,729,9382
2024-Q2,2024,2,Santa Cruz,413,0,60,473
2024-Q2,2024,2,Shasta,87,0,30,117
2024-Q2,2024,2,Sierra,2,0,0,2
2024-Q2,2024,2,Siskiyou,20,0,3,23
2024-Q2,2024,2,Solano,816,0,99,915
2024-Q2,2024,2,Sonoma,809,0,163,972
2024-Q2,2024,2,Stanislaus,505,0,55,560
2024-Q2,2024,2,Sutter,65,0,16,81
2024-Q2,2024,2,Tehama,16,0,7,23
2024-Q2,2024,2,Trinity,6,0,2,8
2024-Q2,2024,2,Tulare,205,0,60,265
2024-Q2,2024,2,Tuolumne,33,0,9,42
2024-Q2,2024,2,Ventura,2111,0,358,2469
2024-Q2,2024,2,Yolo,337,1,60,398
2024-Q2,2024,2,Yuba,69,0,13,82
2024-Q3,2024,3,Alameda,4914,7,589,5510
2024-Q3,2024,3,Alpine,1,0,0,1
2024-Q3,2024,3,Amador,32,0,5,37
2024-Q3,2024,3,Butte,95,0,27,122
2024-Q3,2024,3,Calaveras,43,0,10,53
2024-Q3,2024,3,Colusa,7,0,2,9
2024-Q3,2024,3,Contra Costa,3288,3,459,3750
2024-Q3,2024,3,Del Norte,9,0,6,15
2024-Q3,2024,3,El Dorado,352,0,57,409
2024-Q3,2024,3,Fresno,892,0,127,1019
2024-Q3,2024,3,Glenn,9,0,0,9
2024-Q3,2024,3,Humboldt,78,0,23,101
2024-Q3,2024,3,Imperial,160,0,38,198
2024-Q3,2024,3,Inyo,5,0,8,13
2024-Q3,2024,3,Kern,741,0,131,872
2024-Q3,2024,3,Kings,78,0,12,90
2024-Q3,2024,3,Lake,25,0,7,32
2024-Q3,2024,3,Lassen,1,0,2,3
2024-Q3,2024,3,Los Angeles,28612,44,4513,33169
2024-Q3,2024,3,Madera,120,0,18,138
2024-Q3,2024,3,Marin,1005,4,225,1234
2024-Q3,2024,3,Mariposa,4,0,3,7
2024-Q3,2024,3,Mendocino,53,0,20,73
2024-Q3,2024,3,Merced,183,0,32,215
2024-Q3,2024,3,Modoc,0,0,1,1
2024-Q3,2024,3,Mono,8,0,3,11
2024-Q3,2024,3,Monterey,444,0,81,525
2024-Q3,2024,3,Napa,339,0,68,407
2024-Q3,2024,3,Nevada,94,0,29,123
2024-Q3,2024,3,Orange,12344,37,1716,14097
2024-Q3,2024,3,Out Of State,774,1,780,1555
2024-Q3,2024,3,Placer,1156,0,180,1336
2024-Q3,2024,3,Plumas,8,0,5,13
2024-Q3,2024,3,Riverside,5274,1,712,5987
2024-Q3,2024,3,Sacramento,3214,0,475,3689
2024-Q3,2024,3,San Benito,110,0,15,125
2024-Q3,2024,3,San Bernardino,4050,2,521,4573
2024-Q3,2024,3,San Diego,8513,4,1451,9968
2024-Q3,2024,3,San Francisco,2010,1,360,2371
2024-Q3,2024,3,San Joaquin,1327,0,127,1454
2024-Q3,2024,3,San Luis Obispo,399,0,97,496
2024-Q3,2024,3,San Mateo,2762,3,445,3210
2024-Q3,2024,3,Santa Barbara,695,4,126,825
2024-Q3,2024,3,Santa Clara,9645,14,920,10579
2024-Q3,2024,3,Santa Cruz,387,0,88,475
2024-Q3,2024,3,Shasta,98,0,29,127
2024-Q3,2024,3,Sierra,3,0,0,3
2024-Q3,2024,3,Siskiyou,12,0,6,18
2024-Q3,2024,3,Solano,792,1,85,878
2024-Q3,2024,3,Sonoma,857,0,144,1001
2024-Q3,2024,3,Stanislaus,541,0,64,605
2024-Q3,2024,3,Sutter,67,0,15,82
2024-Q3,2024,3,Tehama,17,0,10,27
2024-Q3,2024,3,Trinity,2,0,1,3
2024-Q3,2024,3,Tulare,265,0,57,322
2024-Q3,2024,3,Tuolumne,25,0,12,37
2024-Q3,2024,3,Ventura,2357,1,376,2734
2024-Q3,2024,3,Yolo,365,1,54,420
2024-Q3,2024,3,Yuba,77,0,7,84
2024-Q4,2024,4,Alameda,4777,4,662,5443
2024-Q4,2024,4,Alpine,1,0,0,1
2024-Q4,2024,4,Amador,30,0,11,41
2024-Q4,2024,4,Butte,113,0,30,143
2024-Q4,2024,4,Calaveras,30,0,5,35
2024-Q4,2024,4,Colusa,7,0,1,8
2024-Q4,2024,4,Contra Costa,3095,5,533,3633
2024-Q4,2024,4,Del Norte,0,0,3,3
2024-Q4,2024,4,El Dorado,314,0,69,383
2024-Q4,2024,4,Fresno,781,0,134,915
2024-Q4,2024,4,Glenn,10,0,2,12
2024-Q4,2024,4,Humboldt,70,0,27,97
2024-Q4,2024,4,Imperial,216,0,26,242
2024-Q4,2024,4,Inyo,8,0,3,11
2024-Q4,2024,4,Kern,642,2,135,779
2024-Q4,2024,4,Kings,79,0,9,88
2024-Q4,2024,4,Lake,23,0,10,33
2024-Q4,2024,4,Lassen,4,0,2,6
2024-Q4,2024,4,Los Angeles,26717,74,4691,31482
2024-Q4,2024,4,Madera,117,0,20,137
2024-Q4,2024,4,Marin,1014,0,265,1279
2024-Q4,2024,4,Mariposa,9,0,3,12
2024-Q4,2024,4,Mendocino,57,0,14,71
2024-Q4,2024,4,Merced,148,0,43,191
2024-Q4,2024,4,Modoc,2,0,1,3
2024-Q4,2024,4,Mono,5,0,4,9
2024-Q4,2024,4,Monterey,408,0,81,489
2024-Q4,2024,4,Napa,288,0,74,362
2024-Q4,2024,4,Nevada,124,0,30,154
2024-Q4,2024,4,Orange,11517,67,1835,13419
2024-Q4,2024,4,Out Of State,955,1,305,1261
2024-Q4,2024,4,Placer,1009,0,191,1200
2024-Q4,2024,4,Plumas,3,0,2,5
2024-Q4,2024,4,Riverside,4633,2,711,5346
2024-Q4,2024,4,Sacramento,3107,0,423,3530
2024-Q4,2024,4,San Benito,89,0,18,107
2024-Q4,2024,4,San Bernardino,3620,7,511,4138
2024-Q4,2024,4,San Diego,7875,3,1451,9329
2024-Q4,2024,4,San Francisco,1869,2,383,2254
2024-Q4,2024,4,San Joaquin,1294,0,115,1409
2024-Q4,2024,4,San Luis Obispo,372,0,91,463
2024-Q4,2024,4,San Mateo,2760,0,481,3241
2024-Q4,2024,4,Santa Barbara,654,0,147,801
2024-Q4,2024,4,Santa Clara,8627,10,976,9613
2024-Q4,2024,4,Santa Cruz,372,0,94,466
2024-Q4,2024,4,Shasta,80,0,34,114
2024-Q4,2024,4,Siskiyou,12,0,5,17
2024-Q4,2024,4,Solano,705,0,64,769
2024-Q4,2024,4,Sonoma,836,1,173,1010
2024-Q4,2024,4,Stanislaus,470,0,66,536
2024-Q4,2024,4,Sutter,65,0,10,75
2024-Q4,2024,4,Tehama,20,0,4,24
2024-Q4,2024,4,Trinity,3,0,0,3
2024-Q4,2024,4,Tulare,235,0,50,285
2024-Q4,2024,4,Tuolumne,27,0,5,32
2024-Q4,2024,4,Ventura,1935,3,385,2323
2024-Q4,2024,4,Yolo,320,0,79,399
2024-Q4,2024,4,Yuba,64,0,8,72
2025-Q1,2025,1,Alameda,4912,6,624,5542
2025-Q1,2025,1,Amador,26,0,5,31
2025-Q1,2025,1,Butte,87,0,33,120
2025-Q1,2025,1,Calaveras,28,0,10,38
2025-Q1,2025,1,Colusa,9,0,4,13
2025-Q1,2025,1,Contra Costa,2835,2,495,3332
2025-Q1,2025,1,Del Norte,3,0,3,6
2025-Q1,2025,1,El Dorado,321,0,66,387
2025-Q1,2025,1,Fresno,736,0,154,890
2025-Q1,2025,1,Glenn,6,0,4,10
2025-Q1,2025,1,Humboldt,58,0,22,80
2025-Q1,2025,1,Imperial,170,0,24,194
2025-Q1,2025,1,Inyo,12,0,3,15
2025-Q1,2025,1,Kern,666,0,140,806
2025-Q1,2025,1,Kings,72,0,17,89
2025-Q1,2025,1,Lake,20,0,11,31
2025-Q1,2025,1,Lassen,4,0,1,5
2025-Q1,2025,1,Los Angeles,24360,16,4879,29255
2025-Q1,2025,1,Madera,92,0,19,111
2025-Q1,2025,1,Marin,1037,0,283,1320
2025-Q1,2025,1,Mariposa,5,0,3,8
2025-Q1,2025,1,Mendocino,48,0,11,59
2025-Q1,2025,1,Merced,134,0,29,163
2025-Q1,2025,1,Modoc,2,0,0,2
2025-Q1,2025,1,Mono,10,0,1,11
2025-Q1,2025,1,Monterey,407,0,104,511
2025-Q1,2025,1,Napa,276,0,61,337
2025-Q1,2025,1,Nevada,98,0,33,131
2025-Q1,2025,1,Orange,10709,20,1825,12554
2025-Q1,2025,1,Out Of State,846,0,97,943
2025-Q1,2025,1,Placer,988,0,193,1181
2025-Q1,2025,1,Plumas,6,0,3,9
2025-Q1,2025,1,Riverside,4261,0,733,4994
2025-Q1,2025,1,Sacramento,2533,0,372,2905
2025-Q1,2025,1,San Benito,107,0,9,116
2025-Q1,2025,1,San Bernardino,3242,4,584,3830
2025-Q1,2025,1,San Diego,7447,1,1436,8884
2025-Q1,2025,1,San Francisco,1839,2,342,2183
2025-Q1,2025,1,San Joaquin,1046,0,117,1163
2025-Q1,2025,1,San Luis Obispo,329,0,101,430
2025-Q1,2025,1,San Mateo,2891,3,423,3317
2025-Q1,2025,1,Santa Barbara,544,1,153,698
2025-Q1,2025,1,Santa Clara,7695,13,905,8613
2025-Q1,2025,1,Santa Cruz,368,0,90,458
2025-Q1,2025,1,Shasta,94,0,20,114
2025-Q1,2025,1,Sierra,3,0,0,3
2025-Q1,2025,1,Siskiyou,15,0,4,19
2025-Q1,2025,1,Solano,606,0,93,699
2025-Q1,2025,1,Sonoma,741,0,186,927
2025-Q1,2025,1,Stanislaus,458,0,78,536
2025-Q1,2025,1,Sutter,61,0,12,73
2025-Q1,2025,1,Tehama,19,0,6,25
2025-Q1,2025,1,Trinity,1,0,1,2
2025-Q1,2025,1,Tulare,198,0,45,243
2025-Q1,2025,1,Tuolumne,29,0,9,38
2025-Q1,2025,1,Ventura,1731,0,329,2060
2025-Q1,2025,1,Yolo,312,0,64,376
2025-Q1,2025,1,Yuba,57,0,6,63
2025-Q2,2025,2,Alameda,4440,1,643,5084
2025-Q2,2025,2,Alpine,2,0,0,2
2025-Q2,2025,2,Amador,21,0,5,26
2025-Q2,2025,2,Butte,97,0,22,119
2025-Q2,2025,2,Calaveras,39,0,9,48
2025-Q2,2025,2,Colusa,5,0,1,6
2025-Q2,2025,2,Contra Costa,2676,1,510,3187
2025-Q2,2025,2,Del Norte,6,0,3,9
2025-Q2,2025,2,El Dorado,311,0,62,373
2025-Q2,2025,2,Fresno,825,0,165,990
2025-Q2,2025,2,Glenn,6,0,2,8
2025-Q2,2025,2,Humboldt,55,0,22,77
2025-Q2,2025,2,Imperial,123,0,21,144
2025-Q2,2025,2,Inyo,6,0,2,8
2025-Q2,2025,2,Kern,719,1,154,874
2025-Q2,2025,2,Kings,87,0,12,99
2025-Q2,2025,2,Lake,28,0,4,32
2025-Q2,2025,2,Lassen,3,0,1,4
2025-Q2,2025,2,Los Angeles,23644,43,5961,29648
2025-Q2,2025,2,Madera,136,0,23,159
2025-Q2,2025,2,Marin,867,0,235,1102
2025-Q2,2025,2,Mariposa,6,0,2,8
2025-Q2,2025,2,Mendocino,38,0,17,55
2025-Q2,2025,2,Merced,136,0,31,167
2025-Q2,2025,2,Modoc,2,0,2,4
2025-Q2,2025,2,Mono,8,0,4,12
2025-Q2,2025,2,Monterey,413,0,85,498
2025-Q2,2025,2,Napa,282,1,61,344
2025-Q2,2025,2,Nevada,115,0,20,135
2025-Q2,2025,2,Orange,11006,10,1757,12773
2025-Q2,2025,2,Out Of State,1262,0,138,1400
2025-Q2,2025,2,Placer,1058,1,165,1224
2025-Q2,2025,2,Plumas,4,0,1,5
2025-Q2,2025,2,Riverside,4606,0,700,5306
2025-Q2,2025,2,Sacramento,2679,0,364,3043
2025-Q2,2025,2,San Benito,89,0,11,100
2025-Q2,2025,2,San Bernardino,3337,2,531,3870
2025-Q2,2025,2,San Diego,7475,0,1375,8850
2025-Q2,2025,2,San Francisco,1674,0,329,2003
2025-Q2,2025,2,San Joaquin,1134,0,153,1287
2025-Q2,2025,2,San Luis Obispo,349,0,97,446
2025-Q2,2025,2,San Mateo,2448,0,1176,3624
2025-Q2,2025,2,Santa Barbara,563,0,155,718
2025-Q2,2025,2,Santa Clara,7084,1,915,8000
2025-Q2,2025,2,Santa Cruz,323,0,68,391
2025-Q2,2025,2,Shasta,92,0,16,108
2025-Q2,2025,2,Siskiyou,6,0,1,7
2025-Q2,2025,2,Solano,657,0,96,753
2025-Q2,2025,2,Sonoma,667,0,175,842
2025-Q2,2025,2,Stanislaus,508,1,63,572
2025-Q2,2025,2,Sutter,86,0,11,97
2025-Q2,2025,2,Tehama,15,0,4,19
2025-Q2,2025,2,Trinity,3,0,0,3
2025-Q2,2025,2,Tulare,256,0,59,315
2025-Q2,2025,2,Tuolumne,26,0,6,32
2025-Q2,2025,2,Ventura,1845,0,364,2209
2025-Q2,2025,2,Yolo,285,0,52,337
2025-Q2,2025,2,Yuba,60,0,7,67
2025-Q3,2025,3,Alameda,6235,2,717,6954
2025-Q3,2025,3,Alpine,2,0,0,2
2025-Q3,2025,3,Amador,27,0,6,33
2025-Q3,2025,3,Butte,105,0,33,138
2025-Q3,2025,3,Calaveras,38,0,12,50
2025-Q3,2025,3,Colusa,13,0,0,13
2025-Q3,2025,3,Contra Costa,3574,4,565,4143
2025-Q3,2025,3,Del Norte,1,0,5,6
2025-Q3,2025,3,El Dorado,374,0,61,435
2025-Q3,2025,3,Fresno,1034,0,155,1189
2025-Q3,2025,3,Glenn,10,0,3,13
2025-Q3,2025,3,Humboldt,59,0,12,71
2025-Q3,2025,3,Imperial,199,0,29,228
2025-Q3,2025,3,Inyo,5,0,3,8
2025-Q3,2025,3,Kern,841,0,174,1015
2025-Q3,2025,3,Kings,97,0,15,112
2025-Q3,2025,3,Lake,39,0,7,46
2025-Q3,2025,3,Lassen,3,0,7,10
2025-Q3,2025,3,Los Angeles,30450,41,5768,36259
2025-Q3,2025,3,Madera,174,0,20,194
2025-Q3,2025,3,Marin,1141,0,241,1382
2025-Q3,2025,3,Mariposa,10,0,3,13
2025-Q3,2025,3,Mendocino,69,0,15,84
2025-Q3,2025,3,Merced,173,0,31,204
2025-Q3,2025,3,Mono,12,0,5,17
2025-Q3,2025,3,Monterey,477,0,81,558
2025-Q3,2025,3,Napa,296,1,35,332
2025-Q3,2025,3,Nevada,131,0,29,160
2025-Q3,2025,3,Orange,14185,37,1988,16210
2025-Q3,2025,3,Out Of State,1573,0,74,1647
2025-Q3,2025,3,Placer,1391,0,182,1573
2025-Q3,2025,3,Plumas,8,0,2,10
2025-Q3,2025,3,Riverside,5540,0,771,6311
2025-Q3,2025,3,Sacramento,3347,0,441,3788
2025-Q3,2025,3,San Benito,106,0,10,116
2025-Q3,2025,3,San Bernardino,4220,2,548,4770
2025-Q3,2025,3,San Diego,9643,4,1370,11017
2025-Q3,2025,3,San Francisco,2259,2,368,2629
2025-Q3,2025,3,San Joaquin,1342,1,152,1495
2025-Q3,2025,3,San Luis Obispo,520,0,89,609
2025-Q3,2025,3,San Mateo,3428,2,434,3864
2025-Q3,2025,3,Santa Barbara,740,1,125,866
2025-Q3,2025,3,Santa Clara,10085,11,1071,11167
2025-Q3,2025,3,Santa Cruz,456,0,69,525
2025-Q3,2025,3,Shasta,148,0,21,169
2025-Q3,2025,3,Sierra,3,0,0,3
2025-Q3,2025,3,Siskiyou,17,0,7,24
2025-Q3,2025,3,Solano,878,1,117,996
2025-Q3,2025,3,Sonoma,990,0,157,1147
2025-Q3,2025,3,Stanislaus,586,0,70,656
2025-Q3,2025,3,Sutter,105,0,11,116
2025-Q3,2025,3,Tehama,22,0,7,29
2025-Q3,2025,3,Trinity,6,0,0,6
2025-Q3,2025,3,Tulare,324,0,59,383
2025-Q3,2025,3,Tuolumne,36,0,9,45
2025-Q3,2025,3,Ventura,2361,5,356,2722
2025-Q3,2025,3,Yolo,399,0,47,446
2025-Q3,2025,3,Yuba,73,0,8,81
2025-Q4,2025,4,Alameda,4520,6,391,4917
2025-Q4,2025,4,Alpine,0,0,1,1
2025-Q4,2025,4,Amador,20,0,5,25
2025-Q4,2025,4,Butte,68,0,24,92
2025-Q4,2025,4,Calaveras,30,0,5,35
2025-Q4,2025,4,Colusa,8,0,4,12
2025-Q4,2025,4,Contra Costa,2379,4,310,2693
2025-Q4,2025,4,Del Norte,4,0,4,8
2025-Q4,2025,4,El Dorado,223,1,39,263
2025-Q4,2025,4,Fresno,590,0,120,710
2025-Q4,2025,4,Glenn,7,0,0,7
2025-Q4,2025,4,Humboldt,47,0,8,55
2025-Q4,2025,4,Imperial,76,0,6,82
2025-Q4,2025,4,Inyo,3,0,3,6
2025-Q4,2025,4,Kern,448,0,106,554
2025-Q4,2025,4,Kings,55,0,12,67
2025-Q4,2025,4,Lake,28,0,5,33
2025-Q4,2025,4,Lassen,2,0,1,3
2025-Q4,2025,4,Los Angeles,18437,44,2640,21121
2025-Q4,2025,4,Madera,88,0,14,102
2025-Q4,2025,4,Marin,755,0,132,887
2025-Q4,2025,4,Mariposa,6,0,1,7
2025-Q4,2025,4,Mendocino,32,0,10,42
2025-Q4,2025,4,Merced,114,0,27,141
2025-Q4,2025,4,Mono,13,0,1,14
2025-Q4,2025,4,Monterey,313,1,43,357
2025-Q4,2025,4,Napa,208,0,34,242
2025-Q4,2025,4,Nevada,81,0,21,102
2025-Q4,2025,4,Orange,8315,32,938,9285
